reviewId,userName,sentiment,content,score,at
8c015659-dc80-4d6d-b787-1d7395105508,Latif Abdilah,1,"Admiin, tolong bilangin tim nya... Setelah update kok malah fitur search pesan tidak ada, masa mau nyari pesan harus bukain satu demi satu.... Pie to ikiiihhh...",1,2024-12-20 23:53:15
fe707f49-0297-4bfc-be68-f12b82388e1a,Guruh ramdani,1,Setelah jadi member platinum Tidak ada voucher apaapun yang tersedia .. Jadi malas langganan PLUS juga . Harga up dari setiap produk terlalu mahal Parahhh Voucher tidak pernah di kasih,1,2024-12-20 23:50:36
b9a562d1-7f4e-4c5b-ba2c-7edef0c5bc26,Ellena Latifah,1,banyak seller yang menunda pengiriman apalagi kalau dapat diskon besar'an banyak yang dibiarkan agar dibatalkan sistem KALAU TIDAK NIAT KASIH DISKON YA JANGAN PAKAI DISKON kupon kepakai sia' cuma karena seller HK bertanggung jawab,1,2024-12-20 23:48:03
3eb32d55-f9c8-4fb9-914b-7f37d9653630,Putih,1,Bintang 2 yang bicara,2,2024-12-20 23:46:26
e9de1b32-a76e-438e-b13f-ec23c700b3d9,arin,1,"aneh bgt, pas pesenannya uda di confirm malah tbtb ke cansel katanya karena sistem gatau salahnya dmn akun aku juga akun baru yang bener bener baru daftar, (first time dw tokped) dapat email kalau ada kecurangan, tf? tidak ngerti lagi deh",1,2024-12-20 23:25:30
dc74b4ce-0f42-4ae8-aa01-b30c2011b61e,nazaret yt,1,Aplikasi aneh cod ny tidak bisa bisa,1,2024-12-20 23:03:38
d84ff3cb-baed-4e09-845b-67e3bacc4196,dardiri ardi,1,Gopylater nya parah lewat 3 hari tunggakan dendanya besar sekali terpaksa saya uninstall,1,2024-12-20 22:43:22
3b3aecd8-0161-4fc7-a3ca-d0dddfcc4e58,Kopi Hitam,2,sangat bagus,5,2024-12-20 22:31:04
cf8c6a1e-c887-4d61-9bad-e82c924b45c6,Gonel,1,"Engga lagi lagi pakai tokped malah belain penipu,jelas2 pembeli tidak tahu apa soal barang yang di retur hilang,kecewa",1,2024-12-20 22:28:01
3ddc25b1-8500-4788-aee9-cc51145ac5be,samsul Bachri,2,ngalahin shoppeee,5,2024-12-20 22:19:04
471c3bd8-5a01-4551-9b4e-7232f9079ce4,Delly Partanto,2,"""MªªññŤªªPP !!! """,5,2024-12-20 22:16:43
ccde4fc6-dedb-4943-82e4-aad39b83309c,Nuril Haqiqi,1,Kenapa video di feed sangat berat di putar padahal koneksi internet bagus,3,2024-12-20 22:11:27
0869328f-e945-46d5-b170-b55facb11c0b,Aprilia aprilia84,2,sangat recomended,5,2024-12-20 22:00:09
b03d4fe8-a807-45e4-8c85-aacdd81248f5,Rawk Sounds,1,"Tolong perbaiki bug nya.. tidak bisa checkout, ngeblank di pilihan pembayaran. Koneksi internet bagus dan sudah install ulang tetap tidak bisa (asus zenfone 2 android 6.0)",2,2024-12-20 21:50:09
9c87ec65-6dae-4d25-94d9-e4b6fd4123bf,Luki Situros,2,aplikasi online shop the best 👍👍👍👍👍,5,2024-12-20 21:49:08
bedfb327-b07e-4d29-945a-14e6b98453ab,Ridho Angler JP,2,"Apliaksi ini sngat membantu kami sbgai pedagang kecil, tolong aplikasinya di perbaharui lagi supaya bisa jual ginjal. Mata. Jantung dan organ lainnya.. Trus Pajaknya jangan 13%,, klw bsa dibesarkan lagi smpai 70% biar makin menyala abgku..🔥🔥🔥🔥",5,2024-12-20 21:34:07
ff9070f5-1460-4ca2-b6eb-3cb19088247d,Rizki Ramdani,1,Mana katanya diskon 40 ribu buat pengguna baru ? Ini saya pakai hp baru + Gmail baru + nomber hp baru !! Baru pertama kali download Tokopedia tapi tidak dapat diskon nya !!,1,2024-12-20 21:31:23
e1aa8f2b-c218-4690-9412-7c87b35ef372,Serba ada,1,buka bantuan lama sekali loadingnya.. lama2 tambah berat aja😭😭,3,2024-12-20 21:10:46
5d75356e-7256-480b-8be9-6f638d54a561,Rii - kun,1,mau retur barang dipersulit. kecewa,1,2024-12-20 21:03:58
51ba3da0-6286-4d6e-880e-64e9e146b066,Ahmad turmudzi Turmudzi,2,semoga amanah penjualan nya Amiin .,5,2024-12-20 20:53:31
8b3bc20d-18a8-4ab1-b14a-85ceddd64062,Raden Lombok,1,Kecewa berat sudah tunggu barang nya sampai eh malah di batalkan oleh sistem,1,2024-12-20 20:45:31
56279a36-8973-47ca-af31-d2d179be6668,ARI ANTO EFENDI,2,Baru coba .. mudah mudahan ok 😊,5,2024-12-20 20:17:26
b897a16b-b4ec-477a-85a6-fbebfbdf462a,Niko kovack,1,Ini kenapa habis Update Tokopedia . Malah data kosong . Coba masuk berkali kali tetap tidak mau padahal No hp masih aktif . Gagal terus masuk akun . Saldo masin banyak gimana mau belanja .,1,2024-12-20 20:17:13
95d81e87-e995-46af-b155-939e2ee8959b,zemmil ainun,2,bagus buaaaaaangeeet,5,2024-12-20 20:16:33
14bf7e6d-0c5f-43ff-b69e-9b1329243c03,Bhocor Pea78,1,"Tidak pernah telat bayar payleter , dan sering bayar lunas lebih awal eh skrang tenor paylaternya cuma di kasi 6 bulan, sebelumnya dapat tenor 12 bulan...!!!!",1,2024-12-20 20:16:07
6b0f85b7-fbcd-4783-aa4d-a7a6aa11eb78,Rohet Baedowi,1,Aplikasi nipu ini. Saya baru di undang tmn kata nya dapat kupon. Mana? Zonk!!!,1,2024-12-20 20:07:44
61b539c5-eaae-4b30-8ee7-97f04c28998e,Firman Hafidz Anshory,1,"Mending tidak usah ada promo saja min, saya mau beli barang susah amat.",1,2024-12-20 20:06:26
6afd77bc-519c-4a5c-95f9-63a546d674a3,Iman Puji,2,Good aplikasi,5,2024-12-20 20:04:59
2920d082-392e-483d-9fa8-d78a9bf0c2ed,Tunggal Abadi,1,Setelah diupdate malah suruh update lagi dan lagi,5,2024-12-20 20:03:21
0e92a5f7-a0ec-4105-938e-fe7450fd3e2b,Xina salena,1,"Bila memungkinkan, saat memilih rekomendasi pengiriman, harap perhatikan lokasi kota untuk melihat apakah ada layanan pengiriman di sana atau tidak. Jangan mengirimkannya ke ekspedisi yang tidak tersedia di kota tersebut. karena memperlambat pengiriman dan mengurangi kenyamanan bertransaksi di marketplace ini.",5,2024-12-20 19:58:33
a405c66c-8cc3-43ad-a3d9-6ac817994d53,Xizi Nurohman,2,terima kasih banyak atas promonya 🙏😁 (meskipun jarang dapet) 😆,5,2024-12-20 19:52:50
93046b39-11e6-4011-ba8b-f15677e4c518,Tam Fardan,1,aplikasi scam gaada gratis ongkir,1,2024-12-20 19:44:48
39297edd-97cd-47b0-8496-e1d9aa60a24f,Doni Kambu,2,top,5,2024-12-20 19:44:13
c8e4f2c8-37d6-44df-8359-5ae1804e6673,Ambar Khaerunnisa,1,"pliss tolong diurus pesanan"" nya, kok bisa saya pesan 5 paket,gagal semua?,alasannya ditolak pelanggan padhal kurir saja tidak dtg,diluar jam kerja,pas dichat kurir nya katanya lgi skit 4 hari,kalo emg kurir nya tidak niat kerja yaudh gausah jadi kurir saja",1,2024-12-20 19:42:22
fc42aa91-024e-4c9c-b458-bbd730052bd3,ilfi diana (Ilfi Nurdiana),1,"JELEEEK BANGET, PENGIRIMAN PAKAI KURIR REKOMENDASI MALAH GA SAMPAI BARANGNYA. DI KOMPLAIN MBULET AE",1,2024-12-20 19:41:16
50bea592-941c-41d6-92e4-8f50426e706d,Yoga Dwi Cahyadi,1,"update 20 des 2024 aplikasi tolol tokopedia pesanan dibatalkan system berkali kali tapi biaya admin terpotong, saat hubungi cs tidak ada tanggapan. mending pakai shopee gua cok dibatalkan system refund 100% tanpa potongan",1,2024-12-20 19:36:06
ed4ace31-dccd-40ee-8823-732dbdbd7dcb,M faris eko saputra,1,Dulunya terbaik sekarang kecewa sama proses refund yang ribet. Udah tahu tokonya tidak respon2 di ajuin pembatalan tidak di acc acc,1,2024-12-20 19:34:31
a9e4dbb2-f0b6-4553-ab2a-84d6bbaacebe,Balqist Novita,2,Mantapp promonya,5,2024-12-20 19:34:05
d1313783-92f8-4daf-b69e-f35e5ce8594b,rahmat ku,1,"Tokopedia kalah sama shopee yang sudah bisa 3 akun penjualan dalam 1 perangkat,,tokopedia masih ribet soal akun 👎",1,2024-12-20 19:22:13
06d23f96-77b5-49d0-b3d1-3ce343034694,Prayit,2,keren,5,2024-12-20 19:17:16
1c6adde8-0173-4274-ac0c-42b41971cf59,Dudung Purnama,1,Menu feeds nya jadi hilang,1,2024-12-20 19:16:21
94d472ad-0a35-4f34-8295-b145c84cfee8,Ningsih Ningsi,1,"Untuk Tokopedia tolong koreksi lagi untuk pengiriman, sudah mengajukan komplain untuk pesanan yang melewati tanggal penerimaan barang, namun pihak Tokopedia memberi pemberitahuan bahwa pesanan telah di terima,padahal pembeli belum menerima, tidak ada tanggung jawabnya,",3,2024-12-20 19:10:45
59bcae26-58da-4c98-a8a7-31d527d078e5,Syafiq Bahir,1,Ini gimana barang saya sudah nge stalk dijakarta mulu tidak sampai sampai dari tanggal 11 loh sampai sekarang mana admin toko nya tidak mau tanggungjawab lagi sama harus bayar tiap bulan lagi karena pakai gopay leter,3,2024-12-20 19:08:58
cc1e594a-f958-4134-9506-c8f9bbc216f3,Deswira Satria,1,"Tokopedia sekarang sudah jauh tertinggal dari toko sebelah, belanja ditokopedia kebanyakan tidak bisa COD dan ongkirnya mengerikan 👎👎, disebelah bukan cuma COD, tapi COD - Cek Dulu (keren), dan ongkirnya juga murah meriah, goodby tokped.",2,2024-12-20 19:02:28
6a40a2d5-b0ec-41ef-bbb9-3c0989a605fe,Zero Ku89,1,"Kesal pas pesan via cod . Padahal di invoice sudah termasuk biaya aplikasi, dan segala macem . Namun pas sampai di tempat . Selalu naik 1000 .",1,2024-12-20 19:01:53
026b123c-df49-4e7d-ba53-8528869bb2cd,Supritno Supritno,0,Oke,4,2024-12-20 18:48:24
bfbf507f-ecc3-4d9c-8426-5a9204c4d28e,Nyoman Murdata,2,mudah cara bayarnya..,5,2024-12-20 18:46:10
eafa34da-deaa-4b61-838f-caa8168863b2,Didik Misiady,2,proses cepat,5,2024-12-20 18:42:34
77c271e8-f32b-4627-82c3-93794f42d1c4,santika s,1,"Pengiriman dari jne lumayan bisa bergerak ,kesininya dilempar ke idexpress.. buseeett molor, dari jakarta ke cikampek 4hari , yaaaa ampun lama beut sudah seperti antar negara tambah 3hari jadi 1 minggu ,.. set🙄",2,2024-12-20 18:36:18
89e377de-72e8-40db-ba68-a2b410b0ddf9,putra yn,1,Kapok belanja disini Brg sudah dibayar tapi tidak datang Ajukan komplin cuma di bales itu2 saja Cukup 1x saja belanja disini Terimakasih🙏,1,2024-12-20 18:33:31
65cb8d97-5a35-4b1c-8a96-f589d84973d8,Virangel Cleanup,0,Baguslah tapi 'B' saja,5,2024-12-20 18:33:22
9b7d221b-e963-4f78-baa1-e2139ea8b83e,adhy 85,1,Sering error,1,2024-12-20 18:23:47
dc69c552-128c-410c-88c1-48e22a2a1141,Engkus Tia,2,pokonya the best buat toko pedia,5,2024-12-20 18:10:15
e38ba5da-70f7-4d4a-847a-bd37322ad52c,Tutut Kitamala,2,saya sangat suka belanja di tokopedia,5,2024-12-20 18:03:32
7adac639-7b3d-436e-9a95-5436be7c81c0,eddy putra,2,mantap,5,2024-12-20 18:02:53
3089a3e2-8827-4019-a715-152bb87af959,USS R,2,"Aplikasinya bagus dan promo diskon barangnya sangat membantu, semoga kinerja aplikasinya lebih baik lagi, dan ketika update tidak mengalami berbagai Bug.",5,2024-12-20 17:58:14
9390b228-ee24-4b36-b063-55b5207f09e1,Abidin Chandra,1,"Uda sering dan rutin belanja lewat aplikasi ini..tapi kali ini bener2 dibuat kecewa,order sudah dari jam 11siang sampai malem pun tidak ada dapat driver,mending paket instant dihapus saja dari sistem min..",1,2024-12-20 17:58:13
d1741fd4-617e-4792-8684-e171be36867a,Bangali G,2,Good,5,2024-12-20 17:53:37
02a9a97c-cb0c-4628-a6d2-bcbc1b9017e1,Por De reygal,1,Setiap pengiriman pakai jne ..barang sering hilang,2,2024-12-20 17:50:29
1430513f-2b78-402f-9d36-158be9efdcdc,Orang Pokoknya,1,"Aplikasi yang tidak jelas banget,udah dapat diskon murah sudah di co malah dibatalkan sistem ""tidak memenuhi syarat"".Pernah juga beli barang dapat harga murah barangnya belum nyampe rumah tapi ditulisannya sudah diterima pas dikomplain malah didiemin doang.Kurirnya ini aneh ,tolong diperbaiki ya tokopedia",1,2024-12-20 17:41:01
83542d95-e1e4-4a8f-923a-581f40b44c23,Pmd Cell,1,"Awalnya enak pakai topet ..semenjak GK bisa menggunakan paylater lagi ..saya sangat kecewa ...GK ada solusinya ,nyurunya hub custamer tapi nihil buang waktu GK ada hasilnya ..sekarang coba berali ke shoppe saja semoga nyaman..drpd disini Di PHP in ..udah GK rekomendet lah apl ini",1,2024-12-20 17:40:57
4959fe02-4f66-4cef-96ff-ee35ca26e71b,Sofyan Noor,2,mantap,5,2024-12-20 17:37:03
40bbbaa0-2f79-427b-b69b-7e6886e53e45,Ryanti Febriany,0,baru Download aplikasi ini semoga barang nya datang nya sesuai yang di katalog juga,5,2024-12-20 17:34:27
78d3aac9-ef35-4956-8b0d-fbc79f7063a8,Pengguna Google,2,"Ongkirnya dibikin lebih murah lagi, biar harga jual saya bisa bersaing",5,2024-12-20 17:22:12
8c2678f3-0748-4eb3-8f72-8eea023dfa61,Zahara fathia 2006,1,Setiap co di batalkan terus sama sistem sudah seneng seneg dapat voucher mana vouchernya jadi hangus lagi bukan sekali saja seperti ini!!!!,1,2024-12-20 17:16:02
359beae4-4889-4cf7-98b7-ad47cd9dc41b,Si Panjul,1,Kenapa chat dengan penjual tidak bisa dihapus? Numpuk nih.,2,2024-12-20 17:03:15
3578fb12-cb2f-4e1e-ba03-88e5c8c1834a,M. Ma'ruf,2,mantap,5,2024-12-20 17:02:29
c37232b0-57b9-4d8d-9620-2d0d5486a41c,Hadi Hermawan,1,Aplikasi tidak guna tidak bisa paylater,1,2024-12-20 16:56:21
8742a061-f648-4a3f-b989-e4b351f3cf81,Senwika Sediya,1,Susah di dowlon,4,2024-12-20 16:46:04
02df61de-f985-429e-aeed-2af885985483,Heryandi,1,"Kenapa sekarang tidak bisa hapus chat, jadi numpuk",3,2024-12-20 16:43:02
3a8dfce9-726b-4972-b3bc-02b6990587fb,Dwi Yanto,1,"Tokped ini ya, sudah kasih promo sendiri, sudah tidak check out, eh malah di batalin sama sistem, pengembalian dananya ke rekening lama lagi, ah masa seperti gini sekelas tokped pelayanannya!!!!",1,2024-12-20 16:38:43
ac1d3792-bb28-4112-a493-a75fc831d494,Utomo Utomo,1,Iklan mengganggu,1,2024-12-20 16:37:17
b5f3c477-8004-4b72-a596-40efcaafde95,Humaira,1,Jadi gag terlalu suka lagi sama tokopedia semenjak ongkirnya mahal sangat. Sangat kecewa lah,2,2024-12-20 16:29:54
ffcdd70b-9a20-4e32-9349-fcc95f50db7e,Ade Lestari,1,GUA RUBAH ULASAN GUA. PLATFORM MALING! BIKIN PROMO DISKON PEMBAYARAN DENGAN OVO. TAPI TRANSAKSI DIBATALKAN SEPIHAK! TERUS DANA GAK DIBALIKIN LAGI KE OVO!! MALIIINNGGG!!! CUMA SURUH BERSABAR!!! NENEK MOYANG LOE NOH SURUH SABARR!!! LOE PIKIR GUA BAYAR PAKE DAUN APA ????,1,2024-12-20 16:24:04
b8dc04c1-0856-4371-8812-ec6753ceaffa,Apen Lopes,1,Pengiriman sangat lelet,1,2024-12-20 16:19:06
7e0621a1-ee0c-42c9-ba0e-c0b1886fc7aa,Hakim Kalbut,1,Pengiriman sangat lama,1,2024-12-20 16:18:11
4e4c87c0-b0e5-4f9b-a9d3-6c27ac42186c,Huzi Mahdi,2,jos bnyk discount,5,2024-12-20 16:16:23
11dfb0eb-98e9-4393-a925-9594e1c8586a,Adel Rining,1,KEMBALIKAN DANA OVO SAYAAAA!!!! SAYA SUDAH CUKUP BERSABAR YAAA TOKPED!! KALIAN KASIH PROMO UNTUK PEMBAYARAN OVO TAPI SAAT PEMBAYARAN TIDAK BISA! DANA DIKEMBALIKAN TAPI SAMPAI DETIK INI DANA OVO SAYA BELUM KEMBALI!!! TRANSAKSI UNTUK PEMBAYARAN INDIHOME. HARI INI JATUH TEMPO PEMBAYARAN TAPI DANA SAYA TERTAHAN DITOKPED! HARI INI KALAU SAYA TIDAK BAYAR BERARTI BESOK LAYANAN INDIHOME SAYA TERPUTUS!! KEMBALIKAN UANG SAYA SEKARANG!! SAMA SAJA KALIAN SEPERTI MALING!!! MANA UANG SAYAA?? DASAR MALIIING!!!,1,2024-12-20 16:09:49
a01b82e3-fd04-4afb-950e-ec28fb110b10,Wawan Hermawan,1,ok,5,2024-12-20 16:05:42
ab416744-ff0b-4ea1-bef9-54f05b93a55f,Rhyza,1,"Saya ada masalah dengan penjual, mohon untuk segera di respon karena uang saya tersangkut di aplikasi beberapa hari, semoga segera di tindak",1,2024-12-20 16:04:08
20a4c6f4-15c4-4e97-88c9-7e07e094cdce,Donghua TV,1,"kalau tidak niat ngasih voucer, tidak sudah dipasang cok, mending tutup saja nih toped, tiap mau order pasti dibatalkan sistem",1,2024-12-20 15:58:09
98fe7c98-8b90-486d-91f2-73760f46a5e4,Erna Yulia fitriani,1,"ini kenapa ya aplikasinya minta diupdate terus, padahal sudah diupdate lebih dari 6 kali",2,2024-12-20 15:57:35
b5425ce2-9013-484a-b007-a5a9c575e516,Zainal Arifin,1,Yang tidak saya sukai dari aplikasi ini sekarang sering minta update. Mohon untuk update aplikasi paling cepat setahun sekali saja,1,2024-12-20 15:55:16
6520284a-2ef6-450c-afc6-0b77f3e9bf82,Dhanie Rama,1,"Sudah minta pengajuan pergantian barang, namun seller mengembalikan dana setelah 1 Minggu proses, kupon pun hangus sia sia",1,2024-12-20 15:47:35
d59cce4c-4e32-494e-8640-41aa4043653a,Bondan Lia,1,aplikasi tidak jelas buat pin susah sekali,1,2024-12-20 15:43:37
d0db3c97-a2bb-4786-a0b8-2db0b0cc05bb,Suciani Suciani,2,sangat menyenangkan mudah dan praktis,5,2024-12-20 15:32:12
d094ec6a-3fe1-4e96-acb6-81daf99d1b3d,Ujang Rahmat,2,"mantap,news",5,2024-12-20 15:26:11
f7a156df-6f34-4e90-95f5-9ea64deab2c8,Rio Septiara,1,Saat ini aplikasi tidak bisa di gunakan.knp ya?,3,2024-12-20 15:25:37
58da6426-f268-47b7-a2dd-dc0aaadf2fb7,cucu sunarya,2,terbaik,5,2024-12-20 15:24:11
57be9887-7b2b-43b1-b0b7-3037eba136bc,Csalqolam,1,"aplikasi nya suka membatalkan otomatis/ membatalkan secara sepihak terkait orderan pembeli. padahal barang sudah dikirim oleh seller, tiba-tiba di cancel begitu saja sama Tokopedia nya.. Allahu Akbar..",1,2024-12-20 15:19:12
cc2fa9ef-c16e-4673-9590-1dd846b7ed18,Caliber Indonesian,1,APLIKASI ERROR..!!BOLAK BALEK UPGRADE MALAH SEMAKIN ERROR..!! CHAT PESAN TIDAK DAPAT DIHAPUS...!!! MENGAKIBATKAN PENUMPUKAN PESAN CHAT YG TIDAK DAPAT DIHAPUS..!! DITAMBAH LAGI NOTIFIKASI PESAN YG TELAH DIBUKA DAN DIBACA DILIHAT TETAP MASIH MUNCUL DALAM APLIKASI...!!! APLIKASI SAKET..APLIKASI LEMOT...APLIKASI ERROR...!!! MEMALUKAN..!!!!,1,2024-12-20 15:13:52
291d71f7-adaa-40d8-a009-7311b7787735,Marwan Handika,0,ok,5,2024-12-20 14:54:20
36480d93-452c-4ab4-8f1a-910b9abdcea8,Sri Hidayanti,1,Kenapa Seh harus selalu update aplikasinya?menyusahkan konsumen.,1,2024-12-20 14:50:13
cc43f9c6-73c6-4449-bdf8-7ae73033d51d,Agung Waluyo,1,Udah dapat diskon besar tidak di proses malah di gagalkan sistem terus,1,2024-12-20 14:45:03
db08dc1d-297b-4a43-8150-848c9f92d58e,jois ranpiko,1,"Aplikasi tipu2, cod tapi tidak bisa dipakai...gratis ongkir gimmick doang, promo cuma tipu2 orange tuh ditiru gratis ongkir emg Rp.0 atau 5000an, ini masih 20 ribuan... mudah2an nyusul Bukalapak pelit promo..",1,2024-12-20 14:40:09
aecea6f3-2aee-4088-b43d-98197afad139,Chiya,1,"apknya bagus tidak ada masalah, tapi iklannya berisik, apa lagi pas muncul di apk yang bersponsor ganggu sekali suaranya omaigat omaigat berisik",5,2024-12-20 14:38:44
1ae5b23f-34b7-4785-8fb4-e5b9de20f167,Deni 888,0,BagusMbatu,5,2024-12-20 14:33:34
d24ff93f-dea1-4734-9b79-dec726ba8860,Dewanti Azzahra,1,Tokped kok lemot sih,3,2024-12-20 14:31:16
63e15cb3-02ed-4d74-b802-b73daa413942,Dhika Kayla,0,Ok,5,2024-12-20 14:17:01
fd7f66f9-c1e2-4ee4-b021-6e277efd35d1,Vanisa Clarissa,2,Terima Kasih.,5,2024-12-20 14:07:30
b412bc4a-f735-4d10-98bc-7828bde0dafb,nurhayati hayati,1,Sayah tida punya aplikasi ini tapi kemana uang di dana sayah di ambil oleh aplikasi ini tolong di konpirmasi,1,2024-12-20 13:54:11
77c673bc-b56d-4d65-a4a9-a95a3fbd0d2f,Adhi Ruswandi,2,mantaap. terbaik,5,2024-12-20 13:47:30
bd3cdd2c-7d38-4f4f-9505-60ec06e2fd21,rigen pramana,1,"Gak tidak usa beli di sini ,aku beli barang lama kali sampai uda 2 Minggu itu kurir nya kenapa a lama",1,2024-12-20 13:47:10
57a41ba6-e4ad-4bbf-a131-8d7482687574,Angka Wijaya,1,"Fitur pencarian chat Tokopedia sudah di hilangkan padahal sebelumnya ada, Tokopedia sekarang jadi jelek tidak bagus lagi, bisa2nya fitur sederhana yang sangat berguna malah di hilangkan",1,2024-12-20 13:40:53
118c810b-2c62-4665-8152-a304b5ff1a35,Tyan Setiana,1,"tidak aman belanja disini, kena tipu tapi pihak tokopedia tidak ada tanggung jawabnya, yang mau belanja disini siap siap kena tipu aja. jauh sekali sama shopee pelayanan dan tanggung jawabnya",1,2024-12-20 13:38:28
73068fa0-e5d7-4453-a62f-deace979651a,Amira Elima,1,Customer care nya lelet sekali respon nya juga lama banget.. Gak ada solusi yang di dapat kan masalah pengiriman,1,2024-12-20 13:19:16
8350a104-6208-430c-9cfe-a8e884bb25cb,Hendy Fradipta Diningrat,2,serba mudah 🤩,5,2024-12-20 13:08:43
3dac953e-2a79-4a9c-9513-ad43b6741c67,Infinix 10s,1,Tolong fitur hapus chat di aktifkan kembali biar inbox tidak penuh!,3,2024-12-20 13:08:40
2fc1a9f3-6ad0-4f60-824a-dddffb593794,Pjm Nara,1,"Biaya admin tokopediacardnya besar sekali Belum lagi biaya penanganannya ,haduh sama saja",1,2024-12-20 13:03:52
63ed2a96-2df7-4927-b37e-8da5febc440e,septian noor,1,"Toko pedia tidak profesional, kurir same day tapi 3 hari tidak di kirim2",1,2024-12-20 12:56:26
b9f66781-b3e0-455a-9fd9-17d0aca29250,David Rosidi,1,"JAMAN UDAH DIGITAL NARIK UANG HARUS NUNGGU SEHARIAN, KALAH SAMA SEBELAH YG SATSET KETRANFER",1,2024-12-20 12:55:09
e2409527-2e06-458a-84cc-55fbed581463,Eko Budi Santoso,1,"Tolong dong infonya , cara hapus history chat dengan seller atau buyer gimana ? dulu cukup tahan atau hold chatnya nanti muncul pilihan.. sekarang kenapa tidak bisa ?",3,2024-12-20 12:48:37
833c0b66-d183-4080-b9cc-05335d4652e4,Anip Sakithati,1,SARAN AJA REKOMENDASI PENGIRIMAN GAUSAH ID EXPRESS PAKET NGINEP MULU DI TH,1,2024-12-20 12:45:07
fee220c6-584b-4b68-9e82-66801d2aa3f2,Nendra Ardiansyah,0,ok,5,2024-12-20 12:42:34
55f70c20-6337-48a8-bf2b-8deddb03dafc,Marita Sugiarsih,2,mudah dan praktis,5,2024-12-20 12:40:42
eb27c4c5-1384-4dee-af48-aa9bfb4b2be2,Rohayati Ketiew,2,"Alhamdulillah bl minyak dapat murah,smg cpt sampai",5,2024-12-20 12:36:25
f167aa10-8f2a-4804-9346-591312541b49,M.khoirul anam,1,eror gabisa cek out mode cod,1,2024-12-20 12:28:31
c385d40a-b9cc-4b9c-b10e-d2438ee93adb,B E E R,1,Min mohon cs live agent adakan seperti marketplace sebelah .ini aplikasi saya tidak dapat buat co dan gimana ini cara menyelesaikan masalahnya kalau hanya robot yang kerja.baru kali ini kecewa sama pelayanan tokped.,1,2024-12-20 12:26:32
f4eca28e-5cf6-45d0-8483-0a6c0995f48c,Rahma Jesika Simbolon,1,Mau retur barang susah proses nya dari pihak tokped sendiri. Mau ngajukan bukti dan mau upload bukti susah.,1,2024-12-20 12:06:59
568f1d29-395c-4148-b515-8e92ce29ce5f,Amsyar Smk,2,mantap,4,2024-12-20 11:45:56
09cff61e-ab15-412c-9fd9-91134316815b,sitta sudewo,2,"mudah, tidak ribet, recomended",5,2024-12-20 11:32:12
edd35f3b-b626-4b2f-9dbb-1870a168f054,Septo Isdi Saputro,1,"klaim diterima, tapi dana saya belum juga diproses sama tokopedia ini. malah tokopedia meneruskan uang saya ke penjual. itu kan yang hilang barangnya seller, bukan dana saya tapi yang duluan dibalikin kenapa seller bukan saya ??? lalu kalau klaim sudah diterima, kenapa proses pengambalian dana saya belum juga diproses sama tokopedia ? tunggu apalagi ?? dengan ini saya infokan kalau pesanan saya pada tokopedia sebuah handphone ilang di maling oleh oknum Gojek by Gosend Samde Day 8 jam",1,2024-12-20 11:21:13
7326d683-dbac-4c7d-a4cd-10dc38ead4ab,Siti Fatimah,1,Kurir rekomendasi sangat merugikan dan proses pengiriman juga lama,1,2024-12-20 11:10:48
1c88989f-88fb-4b03-9f5b-7670d454ab5a,Nur Yasin,1,"gda call center nya jadi susah buat cek, barang di investigasi mulu sudah 2minggu gda kejelasan, tidak jalan jalan stuck disitu doang cape tunggu jangan pakai BOT lah susah buat apa apa BOT semua bukan orang yang bales",1,2024-12-20 11:08:38
acfca22e-4e0d-4929-82ef-c6c616c37199,IHWAN AHMAD,2,Good,3,2024-12-20 11:08:31
8e7ed121-b270-4581-a9c6-98e3f7d3bde6,dwi h,2,keren dan sangat membantu sekali. sekali Tokopedia tetap Tokopedia. tidak bisa pindah lain hati,5,2024-12-20 10:55:11
4985b963-c874-4a8c-9f4a-87f7781bfaa0,gudang rack,1,"semenjak dibeli byte dance ( tiktok ) , semua fitur mulai menghilang pelan pelan, bahkan ada indikasi monopoli mulai dilakukan oleh pihak toped semenjak dibeli tiktok dan turunnya Wiliam, semoga cepat ada market place baru yang benar2 lokal dan tidak dibeli sama pihak asing",1,2024-12-20 10:33:13
70bf950d-0358-4fa7-955a-28a1f28b9c7d,Mukti Abadi Falah,1,"Aplikasi yang nyusahin, sering suruh update terus. Gk di update tidak bisa buka.",1,2024-12-20 10:24:18
47d4af4d-194b-4888-ae89-b9117f1ce9d4,Syafnanasir Safina,2,sangat membantu,5,2024-12-20 10:19:11
b3ab2abd-d832-4e2e-8fc1-4abd66a377c6,Barca Galax,1,Expedisinya lambat kadang sampai gagal pickUp,1,2024-12-20 10:18:25
e8603cb3-9ced-4a0e-97f0-0b15fa79b392,Rudi _ble,1,"Sekarang tidak bisa menghapus pesan/chat, malah chat lama2 yang sudah dihapus muncul lagi",1,2024-12-20 10:17:56
2b93194f-8acb-4de3-b319-5447a88e6717,Arif muhammad Iqbal,1,ada kendala gangguan di rumah tokped dan pada saat bersamaan saya mengalami permasalahan di pengiriman barang yang saya pesan itu sangat mengganggu.. update berikutnya langsung saja unduh semua fiturnya jadi GK perlu download lagi didalamnya,4,2024-12-20 10:11:39
3c44937c-0937-4d29-a1bd-6af57c1dd14c,deny andyo,1,iklan mengganggu sekali,1,2024-12-20 10:05:05
